"cbZ6qf--NHQ",8,134.0000000000000000
"61ogrC6F7Gg",5,42.0000000000000000
"XRSjPV2BCO0",8,185.0000000000000000
"T_UN0WoZN6w",3,47.0000000000000000
"i1j3TJH61dw",4,61.0000000000000000
"2gr0AETWl2Q",11,46.0000000000000000
"NH4WwK9kqLA",11,118.5000000000000000
"zCMRDC_zX6Q",5,79.0000000000000000
"KXP8qqdZg4w",15,191.8000000000000000
"kCeRvhmjUuE",1,47.0000000000000000
"oImV6LpvnSk",3,71.5000000000000000
"8P9lqD5oDrc",4,63.6000000000000000
"GflKe5cGMmo",2,49.0000000000000000
"Wnn6CuXPB1o",1,43.0000000000000000
"BSqXcFSqIbM",2,56.0000000000000000
"FDSoA-o9uWU",4,37.0000000000000000
"WwKSXx5eEmU",7,46.0000000000000000
"O2aen0c9-Po",4,14.0000000000000000
"PhnXbqpPTuY",16,287.0000000000000000
"O13-OWfpYUo",6,461.0000000000000000
"-IEBCXG4Ke8",5,495.7000000000000000
"s0BwLARpqVE",7,184.0000000000000000
"1VwoaOF6EPY",5,119.0000000000000000
"e2SVVjea9OQ",2,46.0000000000000000
"S9eeoy6OnUs",7,21.0000000000000000
"qZI52PR0Mnk",13,87.7000000000000000
"YnTZcAAtKcI",5,53.0000000000000000
"pS7onHmQAFk",34,590.0000000000000000
"mcf8AQvLg7Y",2,85.0000000000000000
"BLtdKSuWOoM",2,57.0000000000000000
"4ph5wkdnnks",12,402.9000000000000000
"tNt8wLK3Ojo",3,1044.1000000000000000
"ItA7A0O1bnM",13,229.0000000000000000
"0QEGZc0o2gs",34,176.0909090909090909
"RUTlo87IL50",3,50.0000000000000000
"JQC23elQFl0",2,66.0000000000000000
"jlkBGw7gQDM",4,34.0000000000000000
"X-nIVACjMgg",6,205.0000000000000000
"Ir4Ltgj4o84",116,309.9000000000000000
"pmWvDY38f2o",6,90.0000000000000000
"Zf7vPa6CUJM",2,45.0000000000000000
"znUOhsSyvGM",3,43.0000000000000000
"UaFqbRlAlxc",2,364.6000000000000000
"s3Cylg6TwnA",5,35.0000000000000000
"f5jbl4YYrAc",12,92.3000000000000000
"4hsOrgqaq2g",9,308.0000000000000000
"fnz3zZrHixE",11,184.0000000000000000
"JaHSlnmJwg8",50,291.0000000000000000
"Dr9vv4WlZy4",2,141.9000000000000000
"Uh3yHvRI24M",6,78.7777777777777778
"MI906oDlFZM",3,31.0000000000000000
"gqh_mJGY7N4",3,62.0000000000000000
"kL_VNnxMZCE",3,262.5000000000000000
"Y-bx1SpTH2k",5,38.0000000000000000
"09rwzzhRl50",2,22.0000000000000000
"xyLUgxMdHQ4",3,117.0000000000000000
"Fmy4GQXoQG4",3,102.8000000000000000
"FjUO16Q6gh4",10,407.8000000000000000
"ZgtnUZNfD4c",4,66.0000000000000000
"pj1HBkucoyk",7,23.2000000000000000
"zlk7xBgKl70",8,93.0000000000000000
"nK-29KF0ScA",5,100.0000000000000000
"l05Ocl61xP0",20,86.0000000000000000
"WnYAY3ae1cU",11,64.0000000000000000
"4jE43J_TUQo",3,109.0000000000000000
"k2WdBBlJeLo",8,63.0000000000000000
"lK5wYSHUsc0",7,248.7857142857142857
"6-ZA4q8NesY",5,67.0769230769230769
"PcxpVFqqV6k",9,107.0000000000000000
"smFNF3hp1qg",6,56.0000000000000000
"E9f3azDFk-4",7,365.7857142857142857
"8XWU1cRL_8Q",4,97.0714285714285714
"TdwUloWgiqY",4,159.5714285714285714
"U1MXc-zQWDs",3,167.0000000000000000
"cgm88IgM-HQ",23,303.6000000000000000
"Q4Zq5NmoWoM",6,276.6428571428571429
"45Kb8FHkhLU",12,46.0000000000000000
"XARXicP9DGY",1,9.0000000000000000
"m22kTZ_RbLw",8,173.6363636363636364
"MSxersTl6io",3,60.0000000000000000
"UUYn7hZ4jMU",20,203.6666666666666667
"-8PJoZv8ROE",4,117.0000000000000000
"8320EyYHOxk",4,145.0769230769230769
"NalWrYRUMhM",2,67.6666666666666667
"9WxTTOtF9EI",3,31.1538461538461538
"UY3zPmJXqq8",6,90.0000000000000000
"shYkvpU71Ug",7,169.6428571428571429
"EaZ2cm1_kLA",11,1045.1428571428571429
"fmXrSCtgQtw",22,404.4000000000000000
"9XpXAnRLxAc",1,61.0000000000000000
"d37JmU8laTo",22,722.0000000000000000
"JLH4s90rrgI",7,154.0000000000000000
"EDgiZJo85fs",8,150.7142857142857143
"wEkQIVScZi0",1,42.0000000000000000
"MPB_oBNXUeU",2,64.0769230769230769
"9pULw4k21NI",4,90.0000000000000000
"VyPGeFbe5hw",12,444.7857142857142857
"wu7FccvhQEk",1,50.0000000000000000
"dsaxOeHFuDY",1,34.0000000000000000
"2-6EWAdvlSo",10,80.3571428571428571
"Umu3SR43qXs",37,1116.7857142857142857
"aL8ZFDlb4ns",23,125.0666666666666667
"kKI5LXBB460",2,47.0000000000000000
"5FvqL45LeL4",1,62.8461538461538462
"oy-SZ2_F8zs",21,477.8571428571428571
"84gOsDHjCgA",6,160.4285714285714286
"cBhvoCrM2es",2,141.5000000000000000
"OmsNWr6gMWE",2,17.0000000000000000
"KJxsEgFrxaE",11,299.7857142857142857
"cXTG6_WlQpc",12,95.0000000000000000
"PtodwGDQI50",6,692.0714285714285714
"d1s3RYsObMA",13,224.2857142857142857
"zK0RjBbQqTc",23,112.6000000000000000
"OSK6nmwKcNI",5,61.0000000000000000
"Qm_bGTiCYrE",11,103.0000000000000000
"j0McDcSepfg",5,79.0000000000000000
"ds5H2wy5VHA",40,192.0000000000000000
"aN-XGccBsz8",2,67.0000000000000000
"eBkPDteFT8I",6,63.0000000000000000
"4YmpnRBwAYg",149,1081.2142857142857143
"oO-biGrB0JE",4,14.0000000000000000
"41RqFXDRPIw",2,17.0000000000000000
"clZSVM5fYVA",14,260.2857142857142857
"w5OkGcbcXDY",9,39.0000000000000000
"hQFeOuy3bOg",1,610.0000000000000000
"y9S1irlQ05o",6,48.0000000000000000
"m47qfgY5488",11,112.0000000000000000
"PvBI9jo9sfw",7,60.0000000000000000
"KLVGIoLVXys",4,68.2857142857142857
"FoSBTl_zLxQ",5,56.0000000000000000
